taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
2489059	Poeoptera stuhlmanni (Reichenow, 1893)	2489059	Poeoptera stuhlmanni (Reichenow, 1893)	45	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sturnidae	9350	Poeoptera	2489058	Poeoptera stuhlmanni	2489059	LC
2490246	Anthus trivialis (Linnaeus, 1758)	2490246	Anthus trivialis (Linnaeus, 1758)	59	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Motacillidae	5257	Anthus	2490241	Anthus trivialis	2490246	LC
2494102	Euplectes nigroventris Cassin, 1848	2494102	Euplectes nigroventris Cassin, 1848	52	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Ploceidae	9336	Euplectes	2494085	Euplectes nigroventris	2494102	LC
5845390	Gracupica nigricollis (Paykull, 1807)	5845390	Gracupica nigricollis (Paykull, 1807)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sturnidae	9350	Gracupica	8213327	Gracupica nigricollis	5845390	LC
7340751	Nigrita canicapillus (Strickland, 1841)	7340751	Nigrita canicapillus (Strickland, 1841)	46	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Estrildidae	5709	Nigrita	2493672	Nigrita canicapillus	7340751	LC
2480482	Circus aeruginosus (Linnaeus, 1758)	2480482	Circus aeruginosus (Linnaeus, 1758)	92	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Circus	2480481	Circus aeruginosus	2480482	LC
2484866	Laniarius mufumbiri Ogilvie-Grant, 1911	2484866	Laniarius mufumbiri Ogilvie-Grant, 1911	23	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Malaconotidae	5250	Laniarius	2484859	Laniarius mufumbiri	2484866	NT
2492753	Prinia bairdii (Cassin, 1855)	2492753	Prinia bairdii (Cassin, 1855)	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cisticolidae	9293	Prinia	2492743	Prinia bairdii	2492753	LC
5230740	Onychognathus walleri (Shelley, 1880)	5230740	Onychognathus walleri (Shelley, 1880)	13	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sturnidae	9350	Onychognathus	2488984	Onychognathus walleri	5230740	LC
5231354	Bradypterus graueri Neumann, 1908	5231354	Bradypterus graueri Neumann, 1908	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Locustellidae	6100825	Bradypterus	3242162	Bradypterus graueri	5231354	VU
5231853	Columba larvata Temminck, 1809	5231853	Columba larvata Temminck, 1809	7	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Columba	2495404	Columba larvata	5231853	NE
5959139	Bubo lacteus (Temminck, 1820)	5959139	Bubo lacteus (Temminck, 1820)	63	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Strigiformes	1450	Strigidae	9348	Bubo	5959091	Bubo lacteus	5959139	LC
2480540	Buteo augur (Ruppell, 1836)	2480540	Buteo augur (Ruppell, 1836)	519	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Buteo	2480517	Buteo augur	2480540	LC
2493654	Estrilda rhodopyga Sundevall, 1850	2493654	Estrilda rhodopyga Sundevall, 1850	44	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Estrildidae	5709	Estrilda	2493650	Estrilda rhodopyga	2493654	LC
5228981	Indicator exilis (Cassin, 1856)	5228981	Indicator exilis (Cassin, 1856)	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Indicatoridae	9699	Indicator	5429212	Indicator exilis	5228981	LC
5231313	Hyliota flavigaster Swainson, 1837	5231313	Hyliota flavigaster Swainson, 1837	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Hyliotidae	6100906	Hyliota	2492985	Hyliota flavigaster	5231313	LC
8904184	Alaudala somalica Sharpe, 1895	5230987	Calandrella somalica (Sharpe, 1895)	4	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Alaudidae	7211	Calandrella	2490675	Calandrella somalica	5230987	LC
2480732	Melierax gabar (Daudin, 1800)	5788495	Micronisus gabar (Daudin, 1800)	8	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Micronisus	4850111	Micronisus gabar	5788495	LC
2482099	Burhinus senegalensis (Swainson, 1837)	2482099	Burhinus senegalensis (Swainson, 1837)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Burhinidae	9697	Burhinus	2482094	Burhinus senegalensis	2482099	LC
2493641	Spermophaga ruficapilla (Shelley, 1888)	2493641	Spermophaga ruficapilla (Shelley, 1888)	17	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Estrildidae	5709	Spermophaga	2493639	Spermophaga ruficapilla	2493641	LC
9566659	Charadrius hiaticula Linnaeus, 1758	9566659	Charadrius hiaticula Linnaeus, 1758	105	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Charadriidae	2480210	Charadrius	2480277	Charadrius hiaticula	9566659	LC
2480393	Gypohierax angolensis (Gmelin, 1788)	2480393	Gypohierax angolensis (Gmelin, 1788)	40	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Gypohierax	2480392	Gypohierax angolensis	2480393	LC
2488958	Oriolus percivali Ogilvie-Grant, 1903	2488958	Oriolus percivali Ogilvie-Grant, 1903	40	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Oriolidae	5708	Oriolus	2488947	Oriolus percivali	2488958	LC
2486088	Phyllastrephus debilis (W.L.Sclater, 1899)	2486088	Phyllastrephus debilis (W.L.Sclater, 1899)	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Pycnonotidae	5277	Phyllastrephus	2486082	Phyllastrephus debilis	2486088	LC
5231008	Monticola rufocinereus (Rüppell, 1837)	5231008	Monticola rufocinereus (Rüppell, 1837)	36	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Monticola	8156917	Monticola rufocinereus	5231008	LC
6540543	Cisticola galactotes haematocephala	6540543	Cisticola galactotes haematocephala	6	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cisticolidae	9293	Cisticola	2492786	Cisticola galactotes	2492804	
2478198	Campethera nivosa (Swainson, 1837)	11007905	Pardipicus nivosus (Swainson, 1837)	5	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Pardipicus	4843202	Pardipicus nivosus	11007905	LC
2480696	Neophron percnopterus (Linnaeus, 1758)	2480696	Neophron percnopterus (Linnaeus, 1758)	14	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Neophron	2480695	Neophron percnopterus	2480696	EN
2493128	Acrocephalus arundinaceus (Linnaeus, 1758)	2493128	Acrocephalus arundinaceus (Linnaeus, 1758)	7	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Acrocephalidae	6101019	Acrocephalus	2493112	Acrocephalus arundinaceus	2493128	LC
2494065	Ploceus bicolor Vieillot, 1819	2494065	Ploceus bicolor Vieillot, 1819	61	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Ploceidae	9336	Ploceus	2494008	Ploceus bicolor	2494065	LC
5227865	Francolinus leucoscepus G.R.Gray, 1867	8759579	Pternistis leucoscepus leucoscepus	43	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Pternistis	8128058	Pternistis leucoscepus	2473849	LC
5845151	Laniarius major (Hartlaub, 1848)	5845151	Laniarius major (Hartlaub, 1848)	483	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Malaconotidae	5250	Laniarius	2484859	Laniarius major	5845151	NE
6100996	Crithagra mozambica (P.L.Statius Müller, 1776)	6100996	Crithagra mozambica (P.L.Statius Müller, 1776)	136	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Crithagra	4846581	Crithagra mozambica	6100996	LC
7340464	Stelgidillas gracilirostris (Strickland, 1844)	7340464	Stelgidillas gracilirostris (Strickland, 1844)	24	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Pycnonotidae	5277	Stelgidillas	7340463	Stelgidillas gracilirostris	7340464	LC
2475238	Tauraco leucolophus (Heuglin, 1855)	2475238	Tauraco leucolophus (Heuglin, 1855)	9	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Musophagiformes	1444	Musophagidae	5258	Tauraco	2475224	Tauraco leucolophus	2475238	LC
5231298	Camaroptera brevicaudata (Cretzschmar, 1830)	5231298	Camaroptera brevicaudata (Cretzschmar, 1830)	408	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cisticolidae	9293	Camaroptera	2492780	Camaroptera brevicaudata	5231298	NE
7340639	Schistolais leucopogon (Cabanis, 1875)	7340639	Schistolais leucopogon (Cabanis, 1875)	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cisticolidae	9293	Schistolais	7340638	Schistolais leucopogon	7340639	LC
2474416	Porphyrio porphyrio (Linnaeus, 1758)	2474416	Porphyrio porphyrio (Linnaeus, 1758)	19	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Rallidae	9342	Porphyrio	3242186	Porphyrio porphyrio	2474416	LC
2475409	Merops revoilii Oustalet, 1882	2475409	Merops revoilii Oustalet, 1882	22	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Coraciiformes	1447	Meropidae	9320	Merops	2475391	Merops revoilii	2475409	LC
2490596	Mirafra rufocinnamomea (Salvadori, 1865)	2490596	Mirafra rufocinnamomea (Salvadori, 1865)	38	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Alaudidae	7211	Mirafra	2490574	Mirafra rufocinnamomea	2490596	LC
5227926	Francolinus sephaena (A.Smith, 1836)	11366957	Ortygornis sephaena (A.Smith, 1836)	76	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Ortygornis	4847799	Ortygornis sephaena	11366957	LC
5230040	Nectarinia reichenowi (Fischer, 1884)	7340778	Drepanorhynchus reichenowi Fischer, 1884	14	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Nectariniidae	5259	Drepanorhynchus	3241501	Drepanorhynchus reichenowi	7340778	LC
2475448	Merops albicollis Vieillot, 1817	2475448	Merops albicollis Vieillot, 1817	176	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Coraciiformes	1447	Meropidae	9320	Merops	2475391	Merops albicollis	2475448	LC
2475955	Tockus leucomelas (M.H.K.Lichtenstein, 1842)	2475955	Tockus leucomelas (M.H.K.Lichtenstein, 1842)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Bucerotiformes	716	Bucerotidae	9720	Tockus	2475953	Tockus leucomelas	2475955	LC
2478893	Trachyphonus darnaudii (Prévost & Des Murs, 1847)	2478893	Trachyphonus darnaudii (Prévost & Des Murs, 1847)	174	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Lybiidae	4849497	Trachyphonus	2478889	Trachyphonus darnaudii	2478893	LC
2480181	Psittacus erithacus Linnaeus, 1758	2480181	Psittacus erithacus Linnaeus, 1758	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Psittacus	2480180	Psittacus erithacus	2480181	EN
2480564	Buteo rufinus (Cretzschmar, 1829)	2480564	Buteo rufinus (Cretzschmar, 1829)	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Buteo	2480517	Buteo rufinus	2480564	LC
2481936	Mycteria ibis (Linnaeus, 1766)	2481936	Mycteria ibis (Linnaeus, 1766)	246	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Ciconiiformes	839	Ciconiidae	9289	Mycteria	2481934	Mycteria ibis	2481936	LC
2484634	Anthreptes rectirostris (Shaw, 1812)	2484634	Anthreptes rectirostris (Shaw, 1812)	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Nectariniidae	5259	Anthreptes	2484629	Anthreptes rectirostris	2484634	LC
2498261	Aythya fuligula (Linnaeus, 1758)	2498261	Aythya fuligula (Linnaeus, 1758)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Aythya	2498254	Aythya fuligula	2498261	LC
5228375	Ceyx pictus (Boddaert, 1783)	2475821	Ispidina picta (Boddaert, 1783)	10	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Coraciiformes	1447	Alcedinidae	2984	Ispidina	8324696	Ispidina picta	2475821	LC
5231295	Camaroptera chloronota Reichenow, 1895	5231295	Camaroptera chloronota Reichenow, 1895	76	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cisticolidae	9293	Camaroptera	2492780	Camaroptera chloronota	5231295	LC
5789050	Turdus helleri (Mearns, 1913)	5789050	Turdus helleri (Mearns, 1913)	8	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Turdidae	5290	Turdus	2490714	Turdus helleri	5789050	EN
2492865	Lanius isabellinus Hemprich & Ehrenberg, 1833	2492865	Lanius isabellinus Hemprich & Ehrenberg, 1833	134	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Laniidae	9315	Lanius	2483315	Lanius isabellinus	2492865	LC
2480873	Egretta thula (Molina, 1782)	2480873	Egretta thula (Molina, 1782)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Ardeidae	3685	Egretta	2480872	Egretta thula	2480873	LC
2480915	Mesophoyx intermedia (Wagler, 1829)	2480880	Egretta intermedia (Wagler, 1829)	18	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Ardeidae	3685	Egretta	2480872	Egretta intermedia	2480880	NE
2481236	Hydroprogne caspia (Pallas, 1770)	2481236	Hydroprogne caspia (Pallas, 1770)	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Hydroprogne	2481219	Hydroprogne caspia	2481236	LC
2484830	Dryoscopus gambensis (Lichtenstein, 1823)	2484830	Dryoscopus gambensis (Lichtenstein, 1823)	22	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Malaconotidae	5250	Dryoscopus	2484827	Dryoscopus gambensis	2484830	LC
2492692	Myrmecocichla arnotti (Tristram, 1869)	5845323	Pentholaea arnotti (Tristram, 1869)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Pentholaea	4845623	Pentholaea arnotti	5845323	LC
9274012	Spatula querquedula (Linnaeus, 1758)	9274012	Spatula querquedula (Linnaeus, 1758)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Spatula	4850990	Spatula querquedula	9274012	LC
2480408	Trigonoceps occipitalis (Burchell, 1824)	2480408	Trigonoceps occipitalis (Burchell, 1824)	17	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Trigonoceps	2480407	Trigonoceps occipitalis	2480408	CR
2490294	Tmetothylacus tenellus (Cabanis, 1878)	2490294	Tmetothylacus tenellus (Cabanis, 1878)	38	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Motacillidae	5257	Tmetothylacus	2490293	Tmetothylacus tenellus	2490294	LC
5229463	Colius leucocephalus Reichenow, 1879	5229463	Colius leucocephalus Reichenow, 1879	20	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Coliiformes	721	Coliidae	9305	Colius	5229462	Colius leucocephalus	5229463	LC
7340881	Chalcomitra amethystina (Shaw, 1812)	7340881	Chalcomitra amethystina (Shaw, 1812)	239	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Nectariniidae	5259	Chalcomitra	7340859	Chalcomitra amethystina	7340881	LC
7340957	Cyanomitra verticalis (Latham, 1790)	7340957	Cyanomitra verticalis (Latham, 1790)	51	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Nectariniidae	5259	Cyanomitra	6088909	Cyanomitra verticalis	7340957	LC
2492795	Cisticola cantans (Heuglin, 1869)	2492795	Cisticola cantans (Heuglin, 1869)	291	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cisticolidae	9293	Cisticola	2492786	Cisticola cantans	2492795	LC
2492905	Illadopsis albipectus (Reichenow, 1888)	2492905	Illadopsis albipectus (Reichenow, 1888)	32	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Pellorneidae	6100896	Illadopsis	2492902	Illadopsis albipectus	2492905	LC
8014966	Falco biarmicus Temminck, 1825	8014966	Falco biarmicus Temminck, 1825	70	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Falconiformes	7191407	Falconidae	5240	Falco	2480996	Falco biarmicus	8014966	LC
9717283	Cecropis daurica (Laxmann, 1769)	9717283	Cecropis daurica (Laxmann, 1769)	316	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Hirundinidae	5248	Cecropis	6085729	Cecropis daurica	9717283	LC
2480196	Pterocles decoratus Cabanis, 1868	2480196	Pterocles decoratus Cabanis, 1868	71	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pteroclidiformes	7192749	Pteroclididae	5274	Pterocles	2480192	Pterocles decoratus	2480196	LC
2486173	Chlorocichla flaviventris (A.Smith, 1834)	2486173	Chlorocichla flaviventris (A.Smith, 1834)	165	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Pycnonotidae	5277	Chlorocichla	2486172	Chlorocichla flaviventris	2486173	LC
2492414	Dioptrornis fischeri Reichenow, 1884	2492414	Dioptrornis fischeri Reichenow, 1884	112	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Dioptrornis	2492413	Dioptrornis fischeri	2492414	LC
2492709	Apalis cinerea (Sharpe, 1891)	2492709	Apalis cinerea (Sharpe, 1891)	77	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cisticolidae	9293	Apalis	2492701	Apalis cinerea	2492709	LC
2492718	Apalis karamojae (Someren, 1921)	2492718	Apalis karamojae (Someren, 1921)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cisticolidae	9293	Apalis	2492701	Apalis karamojae	2492718	VU
2493313	Turdoides jardineii (A.Smith, 1836)	2493313	Turdoides jardineii (A.Smith, 1836)	95	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Leiothrichidae	6101112	Turdoides	2493296	Turdoides jardineii	2493313	LC
5788693	Apalis flavigularis Shelley, 1893	5788693	Apalis flavigularis Shelley, 1893	9	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cisticolidae	9293	Apalis	2492701	Apalis flavigularis	5788693	EN
2480631	Accipiter melanoleucus A.Smith, 1830	2480631	Accipiter melanoleucus A.Smith, 1830	122	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Accipiter	9405810	Accipiter melanoleucus	2480631	LC
2480879	Egretta dimorpha Hartert, 1914	2480879	Egretta dimorpha Hartert, 1914	34	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Ardeidae	3685	Egretta	2480872	Egretta dimorpha	2480879	LC
2492477	Cercotrichas leucophrys (Vieillot, 1817)	5788858	Erythropygia leucophrys (Vieillot, 1817)	179	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Erythropygia	4845640	Erythropygia leucophrys	5788858	LC
6101189	Scleroptila streptophora (Ogilvie-Grant, 1891)	6101189	Scleroptila streptophora (Ogilvie-Grant, 1891)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Scleroptila	2473536	Scleroptila streptophora	6101189	NT
2490734	Turdus tephronotus Cabanis, 1878	2490734	Turdus tephronotus Cabanis, 1878	117	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Turdidae	5290	Turdus	2490714	Turdus tephronotus	2490734	LC
6100875	Geokichla piaggiae (Bouvier, 1877)	6100875	Geokichla piaggiae (Bouvier, 1877)	31	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Turdidae	5290	Geokichla	8017997	Geokichla piaggiae	6100875	LC
5230287	Criniger chloronotus (Cassin, 1859)	5230287	Criniger chloronotus (Cassin, 1859)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Pycnonotidae	5277	Criniger	2486108	Criniger chloronotus	5230287	LC
6087859	Cinnyris bifasciatus (Shaw, 1812)	6087859	Cinnyris bifasciatus (Shaw, 1812)	30	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Nectariniidae	5259	Cinnyris	6087249	Cinnyris bifasciatus	6087859	LC
2477093	Cypsiurus parvus (M.H.K.Lichtenstein, 1823)	2477093	Cypsiurus parvus (M.H.K.Lichtenstein, 1823)	388	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Apodidae	2993	Cypsiurus	2477092	Cypsiurus parvus	2477093	LC
2486745	Campephaga flava Vieillot, 1817	2486745	Campephaga flava Vieillot, 1817	79	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Campephagidae	9284	Campephaga	2486740	Campephaga flava	2486745	LC
6100942	Lamprotornis albicapillus (Blyth, 1855)	6100942	Lamprotornis albicapillus (Blyth, 1855)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sturnidae	9350	Lamprotornis	2489069	Lamprotornis albicapillus	6100942	LC
5231186	Batis molitor (Kuster, 1836)	5231186	Batis molitor (Kuster, 1836)	369	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Platysteiridae	9335	Batis	2492286	Batis molitor	5231186	LC
2480289	Charadrius pallidus Strickland, 1853	2480289	Charadrius pallidus Strickland, 1853	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Charadriidae	2480210	Charadrius	2480277	Charadrius pallidus	2480289	LC
2486140	Pycnonotus dodsoni Sharpe, 1895	2486140	Pycnonotus dodsoni Sharpe, 1895	85	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Pycnonotidae	5277	Pycnonotus	2486114	Pycnonotus dodsoni	2486140	NE
2497292	Asio abyssinicus (Guérin-Méneville, 1843)	2497292	Asio abyssinicus (Guérin-Méneville, 1843)	14	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Strigiformes	1450	Strigidae	9348	Asio	8373955	Asio abyssinicus	2497292	LC
2498264	Aythya collaris (Donovan, 1809)	2498264	Aythya collaris (Donovan, 1809)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Aythya	2498254	Aythya collaris	2498264	LC
2498302	Oxyura leucocephala (Scopoli, 1769)	2498302	Oxyura leucocephala (Scopoli, 1769)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Oxyura	2498299	Oxyura leucocephala	2498302	EN
7340716	Cinnyris mediocris Shelley, 1885	7340716	Cinnyris mediocris Shelley, 1885	85	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Nectariniidae	5259	Cinnyris	6087249	Cinnyris mediocris	7340716	LC
2473913	Peliperdix coqui (A.Smith, 1836)	11251051	Campocolinus coqui (A.Smith, 1836)	31	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Campocolinus	11301485	Campocolinus coqui	11251051	LC
2484854	Telophorus quadricolor (Cassin, 1851)	2484854	Telophorus quadricolor (Cassin, 1851)	8	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Malaconotidae	5250	Telophorus	2484845	Telophorus quadricolor	2484854	LC
2486166	Andropadus curvirostris Cassin, 1859	7340361	Eurillas curvirostris (Cassin, 1859)	11	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Pycnonotidae	5277	Eurillas	7340347	Eurillas curvirostris	7340361	LC
2492637	Pogonocichla stellata (Vieillot, 1818)	2492637	Pogonocichla stellata (Vieillot, 1818)	75	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Pogonocichla	2492636	Pogonocichla stellata	2492637	LC
5228985	Indicator minor Stephens, 1815	5228985	Indicator minor Stephens, 1815	84	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Indicatoridae	9699	Indicator	5429212	Indicator minor	5228985	LC
2474882	Lophotis ruficrista (A.Smith, 1836)	2474882	Lophotis ruficrista (A.Smith, 1836)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Otidiformes	8708973	Otididae	9610	Lophotis	2474879	Lophotis ruficrista	2474882	LC
2481174	Larus fuscus Linnaeus, 1758	2481174	Larus fuscus Linnaeus, 1758	14	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Larus	2481126	Larus fuscus	2481174	LC
2492582	Cossypha caffra (Linnaeus, 1771)	2492582	Cossypha caffra (Linnaeus, 1771)	416	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Cossypha	2492580	Cossypha caffra	2492582	LC
2493118	Acrocephalus scirpaceus (Hermann, 1804)	2493118	Acrocephalus scirpaceus (Hermann, 1804)	8	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Acrocephalidae	6101019	Acrocephalus	2493112	Acrocephalus scirpaceus	2493118	LC
